song_base,artist_canon,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
sincerely,youngboy never broke again,7225797.0,https://genius.com/Youngboy-never-broke-again-sincerely-lyrics,/Youngboy-never-broke-again-sincerely-lyrics,Sincerely by YoungBoy Never Broke Again,YoungBoy Never Broke Again,75399.0,,5.0,complete,1.0,False,True,False
i can't take it back,youngboy never broke again,7225798.0,https://genius.com/Youngboy-never-broke-again-i-cant-take-it-back-lyrics,/Youngboy-never-broke-again-i-cant-take-it-back-lyrics,I Can't Take It Back by YoungBoy Never Broke Again,YoungBoy Never Broke Again,64074.0,,10.0,complete,0.989247311827957,False,False,False
rumors,lizzo featuring cardi b,,,,,,,,,,0.0,False,False,False
forgiato,youngboy never broke again,6766749.0,https://genius.com/Youngboy-never-broke-again-forgiato-lyrics,/Youngboy-never-broke-again-forgiato-lyrics,Forgiato by YoungBoy Never Broke Again,YoungBoy Never Broke Again,46719.0,,5.0,complete,1.0,False,False,False
rich shit,youngboy never broke again,6758114.0,https://genius.com/Youngboy-never-broke-again-rich-shit-lyrics,/Youngboy-never-broke-again-rich-shit-lyrics,Rich Shit by YoungBoy Never Broke Again,YoungBoy Never Broke Again,9641.0,,1.0,complete,1.0,False,False,False
n 2 deep,drake featuring future,7163722.0,https://genius.com/Drake-n-2-deep-lyrics,/Drake-n-2-deep-lyrics,N 2 Deep by Drake (Ft. Future),Drake,554378.0,,7.0,complete,0.6222222222222222,False,False,False
baddest thing,youngboy never broke again,6725214.0,https://genius.com/Youngboy-never-broke-again-baddest-thing-lyrics,/Youngboy-never-broke-again-baddest-thing-lyrics,Baddest Thing by YoungBoy Never Broke Again,YoungBoy Never Broke Again,57041.0,,12.0,complete,1.0,False,False,False
pipe down,drake,7165573.0,https://genius.com/Drake-pipe-down-lyrics,/Drake-pipe-down-lyrics,Pipe Down by Drake,Drake,533665.0,,11.0,complete,1.0,False,False,False
papi's home,drake,7165569.0,https://genius.com/Drake-papis-home-lyrics,/Drake-papis-home-lyrics,Papi's Home by Drake,Drake,531179.0,,16.0,complete,0.9696969696969697,False,False,False
toxic punk,youngboy never broke again,6448584.0,https://genius.com/Youngboy-never-broke-again-toxic-punk-lyrics,/Youngboy-never-broke-again-toxic-punk-lyrics,Toxic Punk by YoungBoy Never Broke Again,YoungBoy Never Broke Again,82172.0,,5.0,complete,1.0,False,False,False
moon,kanye west,7029975.0,https://genius.com/Kanye-west-moon-lyrics,/Kanye-west-moon-lyrics,Moon by Kanye West (Ft. Don Toliver & Kid Cudi),Kanye West,1111497.0,,9.0,complete,1.0,False,False,False
wildest dreams,taylor swift,551256.0,https://genius.com/Taylor-swift-wildest-dreams-lyrics,/Taylor-swift-wildest-dreams-lyrics,Wildest Dreams by Taylor Swift,Taylor Swift,1080485.0,,12.0,complete,1.0,False,False,False
arcade,duncan laurence,4281290.0,https://genius.com/Duncan-laurence-arcade-lyrics,/Duncan-laurence-arcade-lyrics,Arcade by Duncan Laurence,Duncan Laurence,942413.0,,5.0,complete,1.0,False,False,False
scoop,lil nas x featuring doja cat,,,,,,,,,,0.0,False,False,False
dolla sign slime,lil nas x featuring megan thee stallion,7070705.0,https://genius.com/Lil-nas-x-dolla-sign-slime-lyrics,/Lil-nas-x-dolla-sign-slime-lyrics,DOLLA SIGN SLIME by Lil Nas X (Ft. Megan Thee Stallion),Lil Nas X,149650.0,,13.0,complete,0.6341463414634146,False,False,False
lonely,dababy x lil wayne,,,,,,,,,,0.0,False,False,False
dead right now,lil nas x,7048507.0,https://genius.com/Lil-nas-x-dead-right-now-lyrics,/Lil-nas-x-dead-right-now-lyrics,DEAD RIGHT NOW by Lil Nas X,Lil Nas X,186658.0,,18.0,complete,1.0,False,False,False
tales of dominica,lil nas x,7164925.0,https://genius.com/Lil-nas-x-tales-of-dominica-lyrics,/Lil-nas-x-tales-of-dominica-lyrics,TALES OF DOMINICA by Lil Nas X,Lil Nas X,151943.0,,5.0,complete,1.0,False,True,False
one of me,lil nas x featuring elton john,4494049.0,https://genius.com/Lil-nas-x-one-of-me-lyrics,/Lil-nas-x-one-of-me-lyrics,ONE OF ME by Lil Nas X (Ft. Elton John),Lil Nas X,155436.0,,9.0,complete,0.6440677966101694,False,False,False
race my mind,drake,5851754.0,https://genius.com/Drake-race-my-mind-lyrics,/Drake-race-my-mind-lyrics,Race My Mind by Drake,Drake,407832.0,,9.0,complete,1.0,False,True,False
lost in the citadel,lil nas x,7088615.0,https://genius.com/Lil-nas-x-lost-in-the-citadel-lyrics,/Lil-nas-x-lost-in-the-citadel-lyrics,LOST IN THE CITADEL by Lil Nas X,Lil Nas X,136369.0,,3.0,complete,1.0,False,False,False
sun goes down,lil nas x,6808418.0,https://genius.com/Lil-nas-x-sun-goes-down-lyrics,/Lil-nas-x-sun-goes-down-lyrics,SUN GOES DOWN by Lil Nas X,Lil Nas X,391288.0,,5.0,complete,1.0,False,False,False
7am on bridle path,drake,7165567.0,https://genius.com/Drake-7am-on-bridle-path-lyrics,/Drake-7am-on-bridle-path-lyrics,7am On Bridle Path by Drake,Drake,805387.0,,57.0,complete,1.0,False,False,False
off the grid,kanye west,6576850.0,https://genius.com/Kanye-west-off-the-grid-lyrics,/Kanye-west-off-the-grid-lyrics,Off The Grid by Kanye West (Ft. Fivio Foreign & Playboi Carti),Kanye West,2277190.0,,39.0,complete,1.0,False,False,False
in da getto,j balvin and skrillex,,,,,,,,,,0.0,False,False,False
skate,silk sonic (bruno mars and anderson .paak),,,,,,,,,,0.0,False,False,False
am i dreaming,lil nas x featuring miley cyrus,7048521.0,https://genius.com/Lil-nas-x-am-i-dreaming-lyrics,/Lil-nas-x-am-i-dreaming-lyrics,AM I DREAMING by Lil Nas X (Ft. Miley Cyrus),Lil Nas X,134331.0,,2.0,complete,0.6764705882352942,False,True,False
don't go yet,camila cabello,7006382.0,https://genius.com/Camila-cabello-dont-go-yet-lyrics,/Camila-cabello-dont-go-yet-lyrics,Don't Go Yet by Camila Cabello,Camila Cabello,200033.0,,10.0,complete,0.9811320754716981,False,False,False
country again,thomas rhett,5587403.0,https://genius.com/Thomas-rhett-country-again-lyrics,/Thomas-rhett-country-again-lyrics,Country Again by Thomas Rhett,Thomas Rhett,9196.0,,0.0,complete,1.0,False,False,False
range brothers,baby keem and kendrick lamar,7180875.0,https://genius.com/Baby-keem-and-kendrick-lamar-range-brothers-lyrics,/Baby-keem-and-kendrick-lamar-range-brothers-lyrics,range brothers by Baby Keem & Kendrick Lamar,Baby Keem,625578.0,,46.0,complete,0.7164179104477612,False,False,False
every chance i get,dj khaled featuring lil baby and lil durk,,,,,,,,,,0.0,False,False,False
imy2,drake featuring kid cudi,,,,,,,,,,0.0,False,False,False
yebba's heartbreak,drake and yebba,,,,,,,,,,0.0,False,False,False
get along better,drake featuring ty dolla $ign,7165564.0,https://genius.com/Drake-get-along-better-lyrics,/Drake-get-along-better-lyrics,Get Along Better by Drake (Ft. Ty Dolla $ign),Drake,266412.0,,5.0,complete,0.6567164179104478,False,True,False
you only live twice,drake featuring lil wayne and rick ross,8113453.0,https://genius.com/Genius-hindi-translations-drake-you-only-live-twice-ft-lil-wayne-and-rick-ross-lyrics,/Genius-hindi-translations-drake-you-only-live-twice-ft-lil-wayne-and-rick-ross-lyrics,Drake - You Only Live Twice ft. Lil Wayne & Rick Ross (हिंदी अनुवाद) by Genius Hindi Translations (हिंदी अनुवाद),Genius Hindi Translations (हिंदी अनुवाद),,,0.0,complete,0.631578947368421,False,False,False
lalisa,lisa,7151351.0,https://genius.com/Lisa-lalisa-lyrics,/Lisa-lalisa-lyrics,LALISA by LISA,LISA,591201.0,,4.0,complete,1.0,False,False,False
fountains,drake featuring tems,,,,,,,,,,0.0,False,False,False
single saturday night,cole swindell,5593631.0,https://genius.com/Cole-swindell-single-saturday-night-lyrics,/Cole-swindell-single-saturday-night-lyrics,Single Saturday Night by Cole Swindell,Cole Swindell,8621.0,,0.0,complete,1.0,False,True,False
we didn't have much,justin moore,6039709.0,https://genius.com/Justin-moore-we-didnt-have-much-lyrics,/Justin-moore-we-didnt-have-much-lyrics,We Didn’t Have Much by Justin Moore,Justin Moore,8077.0,,2.0,complete,0.9841269841269841,False,False,False
jail,kanye west,7033303.0,https://genius.com/Kanye-west-jail-lyrics,/Kanye-west-jail-lyrics,Jail by Kanye West (Ft. JAY-Z),Kanye West,1303167.0,,23.0,complete,1.0,False,False,False
fucking fans,drake,7165549.0,https://genius.com/Drake-fucking-fans-lyrics,/Drake-fucking-fans-lyrics,Fucking Fans by Drake,Drake,378607.0,,9.0,complete,1.0,False,False,False
the remorse,drake,7165548.0,https://genius.com/Drake-the-remorse-lyrics,/Drake-the-remorse-lyrics,The Remorse by Drake,Drake,312569.0,,19.0,complete,1.0,False,False,False
ok ok,kanye west,7032169.0,https://genius.com/Kanye-west-ok-ok-lyrics,/Kanye-west-ok-ok-lyrics,Ok Ok by Kanye West (Ft. Lil Yachty & Rooga),Kanye West,732816.0,,17.0,complete,1.0,False,False,False
junya,kanye west,7016903.0,https://genius.com/Kanye-west-junya-lyrics,/Kanye-west-junya-lyrics,Junya by Kanye West (Ft. Playboi Carti),Kanye West,714890.0,,14.0,complete,1.0,False,False,False
believe what i say,kanye west,5999243.0,https://genius.com/Kanye-west-believe-what-i-say-lyrics,/Kanye-west-believe-what-i-say-lyrics,Believe What I Say by Kanye West,Kanye West,649229.0,,10.0,complete,1.0,False,False,False
jonah,kanye west,7033287.0,https://genius.com/Kanye-west-jonah-lyrics,/Kanye-west-jonah-lyrics,Jonah by Kanye West (Ft. Lil Durk & Vory),Kanye West,859513.0,,16.0,complete,1.0,False,False,False
jesus lord,kanye west,7016908.0,https://genius.com/Kanye-west-jesus-lord-lyrics,/Kanye-west-jesus-lord-lyrics,Jesus Lord by Kanye West (Ft. Jay Electronica),Kanye West,920113.0,,30.0,complete,1.0,False,False,False
motley crew,post malone,6962915.0,https://genius.com/Post-malone-motley-crew-lyrics,/Post-malone-motley-crew-lyrics,Motley Crew by Post Malone,Post Malone,385761.0,,8.0,complete,1.0,False,False,False
remote control,kanye west,7016780.0,https://genius.com/Kanye-west-remote-control-lyrics,/Kanye-west-remote-control-lyrics,Remote Control by Kanye West (Ft. Young Thug),Kanye West,594864.0,,13.0,complete,1.0,False,True,False
god breathed,kanye west,5351763.0,https://genius.com/Kanye-west-god-breathed-lyrics,/Kanye-west-god-breathed-lyrics,God Breathed by Kanye West (Ft. Vory),Kanye West,514092.0,,8.0,complete,1.0,False,False,False
heartbreak anniversary,giveon,5278364.0,https://genius.com/Giveon-heartbreak-anniversary-lyrics,/Giveon-heartbreak-anniversary-lyrics,HEARTBREAK ANNIVERSARY by GIVĒON,GIVĒON,750668.0,,8.0,complete,1.0,False,False,False
forever after all,luke combs,5921886.0,https://genius.com/Luke-combs-forever-after-all-lyrics,/Luke-combs-forever-after-all-lyrics,Forever After All by Luke Combs,Luke Combs,291499.0,,11.0,complete,1.0,False,True,False
heaven and hell,kanye west,7032146.0,https://genius.com/Kanye-west-heaven-and-hell-lyrics,/Kanye-west-heaven-and-hell-lyrics,Heaven and Hell by Kanye West,Kanye West,561873.0,,16.0,complete,1.0,False,False,False
24,kanye west,5955219.0,https://genius.com/Kanye-west-24-lyrics,/Kanye-west-24-lyrics,24 by Kanye West,Kanye West,601090.0,,10.0,complete,1.0,False,False,False
pure souls,kanye west,7029978.0,https://genius.com/Kanye-west-pure-souls-lyrics,/Kanye-west-pure-souls-lyrics,Pure Souls by Kanye West (Ft. Roddy Ricch & Shenseea),Kanye West,726182.0,,23.0,complete,1.0,False,False,False
no child left behind,kanye west,7026648.0,https://genius.com/Kanye-west-no-child-left-behind-lyrics,/Kanye-west-no-child-left-behind-lyrics,No Child Left Behind by Kanye West (Ft. Vory),Kanye West,694473.0,,4.0,complete,1.0,False,False,False
donda,kanye west,7016680.0,https://genius.com/Kanye-west-donda-lyrics,/Kanye-west-donda-lyrics,Donda by Kanye West (Ft. Stalone & The World Famous Tony Williams),Kanye West,679413.0,,6.0,complete,1.0,False,False,False
keep my spirit alive,kanye west,5780827.0,https://genius.com/Kanye-west-keep-my-spirit-alive-lyrics,/Kanye-west-keep-my-spirit-alive-lyrics,Keep My Spirit Alive by Kanye West (Ft. Conway the Machine & Westside Gunn),Kanye West,688017.0,,13.0,complete,1.0,False,False,False
jail pt 2,kanye west,7151165.0,https://genius.com/Kanye-west-jail-pt-2-lyrics,/Kanye-west-jail-pt-2-lyrics,"Jail, Pt. 2 by Kanye West (Ft. DaBaby & Marilyn Manson)",Kanye West,553275.0,,11.0,complete,1.0,False,False,False
i am not a woman i'm a god,halsey,7054384.0,https://genius.com/Halsey-i-am-not-a-woman-im-a-god-lyrics,/Halsey-i-am-not-a-woman-im-a-god-lyrics,"I am not a woman, I'm a god by Halsey",Halsey,293733.0,,17.0,complete,0.9846153846153847,False,False,False
new again,kanye west,7016909.0,https://genius.com/Kanye-west-new-again-lyrics,/Kanye-west-new-again-lyrics,New Again by Kanye West,Kanye West,562101.0,,16.0,complete,1.0,False,False,False
lord i need you,kanye west,5780835.0,https://genius.com/Kanye-west-lord-i-need-you-lyrics,/Kanye-west-lord-i-need-you-lyrics,Lord I Need You by Kanye West,Kanye West,494123.0,,21.0,complete,1.0,False,False,False
come to life,kanye west,7016904.0,https://genius.com/Kanye-west-come-to-life-lyrics,/Kanye-west-come-to-life-lyrics,Come to Life by Kanye West,Kanye West,624062.0,,14.0,complete,1.0,False,False,False
tell the vision,kanye west,7029976.0,https://genius.com/Kanye-west-tell-the-vision-lyrics,/Kanye-west-tell-the-vision-lyrics,Tell The Vision by Kanye West (Ft. Pop Smoke),Kanye West,270919.0,,3.0,complete,1.0,False,True,False
brutal,olivia rodrigo,6702206.0,https://genius.com/Olivia-rodrigo-brutal-lyrics,/Olivia-rodrigo-brutal-lyrics,brutal by Olivia Rodrigo,Olivia Rodrigo,1112973.0,,11.0,complete,1.0,False,False,False
am,nio garcia x j balvin x bad bunny,,,,,,,,,,0.0,False,False,False
repeat it,lil tecca and gunna,7544659.0,https://genius.com/8-bit-arcade-repeat-it-8-bit-lil-tecca-and-gunna-emulation-lyrics,/8-bit-arcade-repeat-it-8-bit-lil-tecca-and-gunna-emulation-lyrics,Repeat It (8-Bit Lil Tecca & Gunna Emulation) by 8-Bit Arcade,8-Bit Arcade,,,0.0,complete,0.6024096385542169,False,True,False
matt hardy 999,trippie redd featuring juice wrld,4380538.0,https://genius.com/Trippie-redd-matt-hardy-999-lyrics,/Trippie-redd-matt-hardy-999-lyrics,Matt Hardy 999 by Trippie Redd (Ft. Juice WRLD),Trippie Redd,425850.0,,34.0,complete,0.72,False,False,False
blinding lights,the weeknd,5049949.0,https://genius.com/The-weeknd-blinding-lights-lyrics,/The-weeknd-blinding-lights-lyrics,Blinding Lights by The Weeknd,The Weeknd,3040202.0,,11.0,complete,1.0,False,False,False
glad you exist,dan + shay,6441330.0,https://genius.com/Dan-shay-glad-you-exist-lyrics,/Dan-shay-glad-you-exist-lyrics,Glad You Exist by Dan + Shay,Dan + Shay,42053.0,,2.0,complete,1.0,False,False,False
without you,the kid laroi,6114060.0,https://genius.com/The-kid-laroi-without-you-lyrics,/The-kid-laroi-without-you-lyrics,WITHOUT YOU by The Kid LAROI,The Kid LAROI,820483.0,,2.0,complete,1.0,False,False,False
astronaut in the ocean,masked wolf,4948375.0,https://genius.com/Masked-wolf-astronaut-in-the-ocean-lyrics,/Masked-wolf-astronaut-in-the-ocean-lyrics,Astronaut in the Ocean by Masked Wolf,Masked Wolf,800868.0,,4.0,complete,1.0,False,False,False
rapstar,polo g,5609020.0,https://genius.com/Polo-g-rapstar-lyrics,/Polo-g-rapstar-lyrics,RAPSTAR by Polo G,Polo G,1371627.0,,17.0,complete,1.0,False,False,False
famous friends,chris young + kane brown,6187204.0,https://genius.com/Chris-young-and-kane-brown-famous-friends-lyrics,/Chris-young-and-kane-brown-famous-friends-lyrics,Famous Friends by Chris Young & Kane Brown,Chris Young,21530.0,,9.0,complete,0.8253968253968254,False,False,False
lil bit,nelly and florida georgia line,,,,,,,,,,0.0,False,False,False
beautiful mistakes,maroon 5 featuring megan thee stallion,,,,,,,,,,0.0,False,False,False
rich mf,trippie redd featuring lil durk and polo g,,,,,,,,,,0.0,False,False,False
already won,rod wave featuring lil durk,7117794.0,https://genius.com/Rod-wave-already-won-lyrics,/Rod-wave-already-won-lyrics,Already Won by Rod Wave (Ft. Lil Durk),Rod Wave,80548.0,,2.0,complete,0.6779661016949152,False,False,False
betrayal,trippie redd featuring drake,,,,,,,,,,0.0,False,False,False
don't go,"skrillex, justin bieber and don toliver",,,,,,,,,,0.0,False,False,False
tombstone,rod wave,6223962.0,https://genius.com/Rod-wave-tombstone-lyrics,/Rod-wave-tombstone-lyrics,Tombstone by Rod Wave,Rod Wave,396338.0,,12.0,complete,1.0,False,False,False
visiting hours,ed sheeran,6628969.0,https://genius.com/Ed-sheeran-visiting-hours-lyrics,/Ed-sheeran-visiting-hours-lyrics,Visiting Hours by Ed Sheeran,Ed Sheeran,461247.0,,4.0,complete,1.0,False,False,False
holy smokes,trippie redd featuring lil uzi vert,,,,,,,,,,0.0,False,False,False
miss the rage,trippie redd and playboi carti,,,,,,,,,,0.0,False,False,False
you,regard x troye sivan x tate mcrae,,,,,,,,,,0.0,False,False,False
mp5,trippie redd featuring sofaygo,6590938.0,https://genius.com/Trippie-redd-mp5-lyrics,/Trippie-redd-mp5-lyrics,MP5 by Trippie Redd (Ft. SoFaygo),Trippie Redd,78150.0,,32.0,complete,0.64,False,False,False
paralyzed,sueco,7082493.0,https://genius.com/Sueco-paralyzed-lyrics,/Sueco-paralyzed-lyrics,Paralyzed by Sueco,Sueco,163139.0,,3.0,complete,1.0,False,True,False
i guess i'm in love,clinton kane,6871361.0,https://genius.com/Clinton-kane-i-guess-im-in-love-lyrics,/Clinton-kane-i-guess-im-in-love-lyrics,I GUESS I'M IN LOVE by Clinton Kane,Clinton Kane,576394.0,,2.0,complete,0.9841269841269841,False,False,False
get ready,rod wave featuring kodak black,7117793.0,https://genius.com/Rod-wave-get-ready-lyrics,/Rod-wave-get-ready-lyrics,Get Ready by Rod Wave (Ft. Kodak Black),Rod Wave,55227.0,,5.0,complete,0.6206896551724138,False,False,False
danny phantom,trippie redd featuring xxxtentacion,7034915.0,https://genius.com/Trippie-redd-danny-phantom-lyrics,/Trippie-redd-danny-phantom-lyrics,Danny Phantom by Trippie Redd (Ft. XXXTENTACION),Trippie Redd,74510.0,,16.0,complete,0.6933333333333334,False,False,False
what's wrong,rod wave,7076538.0,https://genius.com/Rod-wave-whats-wrong-lyrics,/Rod-wave-whats-wrong-lyrics,What's Wrong by Rod Wave,Rod Wave,87341.0,,1.0,complete,0.975609756097561,False,False,False
demon time,trippie redd featuring ski mask the slump god,,,,,,,,,,0.0,False,False,False
tick tock,young thug,7039955.0,https://genius.com/Young-thug-tick-tock-lyrics,/Young-thug-tick-tock-lyrics,Tick Tock by Young Thug,Young Thug,60924.0,,5.0,complete,1.0,False,False,False
permission to dance,bts,6913616.0,https://genius.com/Bts-permission-to-dance-lyrics,/Bts-permission-to-dance-lyrics,Permission to Dance by BTS,BTS,1175774.0,,3.0,complete,1.0,False,True,False
time heals,rod wave,6841832.0,https://genius.com/Rod-wave-time-heals-lyrics,/Rod-wave-time-heals-lyrics,Time Heals by Rod Wave,Rod Wave,60280.0,,1.0,complete,1.0,False,False,False
