date,rank,song,artist,last-week,peak-rank,weeks-on-board,song_raw,artist_raw,paren_tag,version_type,song_base,artist_canon,artist_key,year,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
2021-11-06,83,For Tonight,Giveon,88.0,83,4,For Tonight,Giveon,,none,for tonight,giveon,giveon,2021,7216927.0,https://genius.com/Giveon-for-tonight-lyrics,/Giveon-for-tonight-lyrics,For Tonight by GIVĒON,GIVĒON,205498.0,,5.0,complete,1.0,False,False,False
2021-11-06,84,Thot Shit,Megan Thee Stallion,82.0,16,20,Thot Shit,Megan Thee Stallion,,none,thot shit,megan thee stallion,megan thee stallion,2021,6889898.0,https://genius.com/Megan-thee-stallion-thot-shit-lyrics,/Megan-thee-stallion-thot-shit-lyrics,Thot Shit by Megan Thee Stallion,Megan Thee Stallion,863903.0,,21.0,complete,1.0,False,False,False
2021-11-06,85,Like A Lady,Lady A,99.0,85,3,Like A Lady,Lady A,,none,like a lady,lady a,lady a,2021,6560631.0,https://genius.com/Lady-a-like-a-lady-lyrics,/Lady-a-like-a-lady-lyrics,Like A Lady by Lady A,Lady A,,,2.0,complete,1.0,False,False,False
2021-11-06,86,Get Into It (Yuh),Doja Cat,86.0,68,12,Get Into It (Yuh),Doja Cat,Yuh,other,get into it,doja cat,doja cat,2021,6897817.0,https://genius.com/Doja-cat-get-into-it-yuh-lyrics,/Doja-cat-get-into-it-yuh-lyrics,Get Into It (Yuh) by Doja Cat,Doja Cat,835937.0,,18.0,complete,0.9090909090909091,False,False,False
2021-11-06,87,Scorpio,Moneybagg Yo,0.0,87,1,Scorpio,Moneybagg Yo,,none,scorpio,moneybagg yo,moneybagg yo,2021,7304238.0,https://genius.com/Moneybagg-yo-scorpio-lyrics,/Moneybagg-yo-scorpio-lyrics,Scorpio by Moneybagg Yo,Moneybagg Yo,63227.0,,12.0,complete,1.0,False,False,False
2021-11-06,88,Big Energy,Latto,0.0,88,1,Big Energy,Latto,,none,big energy,latto,latto,2021,7194975.0,https://genius.com/Latto-big-energy-lyrics,/Latto-big-energy-lyrics,Big Energy by Latto,Latto,261472.0,,8.0,complete,1.0,False,False,False
2021-11-06,89,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,0.0,89,1,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,,none,half of my hometown,kelsea ballerini featuring kenny chesney,kelsea ballerini featuring kenny chesney,2021,5302365.0,https://genius.com/Kelsea-ballerini-half-of-my-hometown-lyrics,/Kelsea-ballerini-half-of-my-hometown-lyrics,half of my hometown by Kelsea Ballerini (Ft. Kenny Chesney),Kelsea Ballerini,21561.0,,3.0,complete,0.75,False,False,False
2021-11-06,90,Money,Lisa,0.0,90,1,Money,Lisa,,none,money,lisa,lisa,2021,7164365.0,https://genius.com/Lisa-money-lyrics,/Lisa-money-lyrics,MONEY by LISA,LISA,993223.0,,5.0,complete,1.0,False,False,False
2021-11-06,91,No Friends In The Industry,Drake,87.0,11,8,No Friends In The Industry,Drake,,none,no friends in the industry,drake,drake,2021,7165568.0,https://genius.com/Drake-no-friends-in-the-industry-lyrics,/Drake-no-friends-in-the-industry-lyrics,No Friends In The Industry by Drake,Drake,492657.0,,16.0,complete,1.0,False,False,False
2021-11-06,92,"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",Grupo Firme,92.0,92,2,"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",Grupo Firme,"En Vivo Desde Culiacan, Sinaloa",other,ya superame,grupo firme,grupo firme,2021,7165276.0,https://genius.com/Grupo-firme-ya-superame-en-vivo-lyrics,/Grupo-firme-ya-superame-en-vivo-lyrics,Ya Supérame (En Vivo) by Grupo Firme,Grupo Firme,13560.0,,1.0,complete,0.8518518518518519,True,False,False
2021-11-06,93,Who's In Your Head,Jonas Brothers,96.0,93,3,Who's In Your Head,Jonas Brothers,,none,who's in your head,jonas brothers,jonas brothers,2021,7170690.0,https://genius.com/Jonas-brothers-whos-in-your-head-lyrics,/Jonas-brothers-whos-in-your-head-lyrics,Who's In Your Head by Jonas Brothers,Jonas Brothers,32942.0,,1.0,complete,0.9846153846153847,False,False,False
2021-11-06,94,In The Bible,Drake Featuring Lil Durk & Giveon,94.0,7,8,In The Bible,Drake Featuring Lil Durk & Giveon,,none,in the bible,drake featuring lil durk and giveon,drake featuring lil durk and giveon,2021,,,,,,,,,,0.0,False,False,False
2021-11-06,95,Just About Over You,Priscilla Block,100.0,95,3,Just About Over You,Priscilla Block,,none,just about over you,priscilla block,priscilla block,2021,5839025.0,https://genius.com/Priscilla-block-just-about-over-you-lyrics,/Priscilla-block-just-about-over-you-lyrics,Just About Over You by Priscilla Block,Priscilla Block,23287.0,,1.0,complete,1.0,False,False,False
2021-11-06,96,To Be Loved By You,Parker McCollum,0.0,96,1,To Be Loved By You,Parker McCollum,,none,to be loved by you,parker mccollum,parker mccollum,2021,6330816.0,https://genius.com/Parker-mccollum-to-be-loved-by-you-lyrics,/Parker-mccollum-to-be-loved-by-you-lyrics,To Be Loved By You by Parker McCollum,Parker McCollum,22586.0,,1.0,complete,1.0,False,False,False
2021-11-06,97,Ain't Shit,Doja Cat,0.0,24,14,Ain't Shit,Doja Cat,,none,ain't shit,doja cat,doja cat,2021,5427348.0,https://genius.com/Doja-cat-aint-shit-lyrics,/Doja-cat-aint-shit-lyrics,Ain't Shit by Doja Cat,Doja Cat,1224386.0,,22.0,complete,0.972972972972973,False,False,False
2021-11-06,98,Life Goes On,Oliver Tree,0.0,91,2,Life Goes On,Oliver Tree,,none,life goes on,oliver tree,oliver tree,2021,4147348.0,https://genius.com/Oliver-tree-life-goes-on-lyrics,/Oliver-tree-life-goes-on-lyrics,Life Goes On by Oliver Tree,Oliver Tree,234743.0,,9.0,complete,1.0,False,False,False
2021-11-06,99,Come Through,H.E.R. Featuring Chris Brown,0.0,64,16,Come Through,H.E.R. Featuring Chris Brown,,none,come through,h.e.r. featuring chris brown,h.e.r. featuring chris brown,2021,6730004.0,https://genius.com/Her-come-through-lyrics,/Her-come-through-lyrics,Come Through by H.E.R. (Ft. Chris Brown),H.E.R.,106568.0,,1.0,complete,0.6206896551724138,False,False,False
2021-11-06,100,Nevada,YoungBoy Never Broke Again,0.0,58,4,Nevada,YoungBoy Never Broke Again,,none,nevada,youngboy never broke again,youngboy never broke again,2021,6297520.0,https://genius.com/Youngboy-never-broke-again-nevada-lyrics,/Youngboy-never-broke-again-nevada-lyrics,Nevada by YoungBoy Never Broke Again,YoungBoy Never Broke Again,448678.0,,8.0,complete,1.0,False,False,False
2021-10-30,1,Easy On Me,Adele,68.0,1,2,Easy On Me,Adele,,none,easy on me,adele,adele,2021,7260084.0,https://genius.com/Adele-easy-on-me-lyrics,/Adele-easy-on-me-lyrics,Easy On Me by Adele,Adele,2968964.0,,7.0,complete,1.0,False,False,False
2021-10-30,2,Stay,The Kid LAROI & Justin Bieber,2.0,1,15,Stay,The Kid LAROI & Justin Bieber,,none,stay,the kid laroi and justin bieber,kid laroi and justin bieber,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,3,Industry Baby,Lil Nas X & Jack Harlow,1.0,1,13,Industry Baby,Lil Nas X & Jack Harlow,,none,industry baby,lil nas x and jack harlow,lil nas x and jack harlow,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,4,Fancy Like,Walker Hayes,3.0,3,18,Fancy Like,Walker Hayes,,none,fancy like,walker hayes,walker hayes,2021,6784918.0,https://genius.com/Walker-hayes-fancy-like-lyrics,/Walker-hayes-fancy-like-lyrics,Fancy Like by Walker Hayes,Walker Hayes,135100.0,,18.0,complete,1.0,False,False,False
2021-10-30,5,Bad Habits,Ed Sheeran,4.0,2,17,Bad Habits,Ed Sheeran,,none,bad habits,ed sheeran,ed sheeran,2021,6820606.0,https://genius.com/Ed-sheeran-bad-habits-lyrics,/Ed-sheeran-bad-habits-lyrics,Bad Habits by Ed Sheeran,Ed Sheeran,1241041.0,,22.0,complete,1.0,False,False,False
2021-10-30,6,Way 2 Sexy,Drake Featuring Future & Young Thug,5.0,1,7,Way 2 Sexy,Drake Featuring Future & Young Thug,,none,way 2 sexy,drake featuring future and young thug,drake featuring future and young thug,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,7,Good 4 U,Olivia Rodrigo,6.0,1,23,Good 4 U,Olivia Rodrigo,,none,good 4 u,olivia rodrigo,olivia rodrigo,2021,6702232.0,https://genius.com/Olivia-rodrigo-good-4-u-lyrics,/Olivia-rodrigo-good-4-u-lyrics,good 4 u by Olivia Rodrigo,Olivia Rodrigo,2912463.0,,10.0,complete,1.0,False,False,False
2021-10-30,8,Levitating,Dua Lipa,8.0,2,55,Levitating,Dua Lipa,,none,levitating,dua lipa,dua lipa,2021,5215007.0,https://genius.com/Dua-lipa-levitating-lyrics,/Dua-lipa-levitating-lyrics,Levitating by Dua Lipa,Dua Lipa,1466571.0,,13.0,complete,1.0,False,False,False
2021-10-30,9,Shivers,Ed Sheeran,10.0,9,6,Shivers,Ed Sheeran,,none,shivers,ed sheeran,ed sheeran,2021,7120797.0,https://genius.com/Ed-sheeran-shivers-lyrics,/Ed-sheeran-shivers-lyrics,Shivers by Ed Sheeran,Ed Sheeran,513669.0,,6.0,complete,1.0,False,False,False
2021-10-30,10,Kiss Me More,Doja Cat Featuring SZA,7.0,3,28,Kiss Me More,Doja Cat Featuring SZA,,none,kiss me more,doja cat featuring sza,doja cat featuring sza,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,11,Need To Know,Doja Cat,11.0,11,19,Need To Know,Doja Cat,,none,need to know,doja cat,doja cat,2021,6732114.0,https://genius.com/Doja-cat-need-to-know-lyrics,/Doja-cat-need-to-know-lyrics,Need To Know by Doja Cat,Doja Cat,1474084.0,,14.0,complete,1.0,False,False,False
2021-10-30,12,Essence,Wizkid Featuring Justin Bieber & Tems,9.0,9,16,Essence,Wizkid Featuring Justin Bieber & Tems,,none,essence,wizkid featuring justin bieber and tems,wizkid featuring justin bieber and tems,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,13,My Universe,Coldplay x BTS,18.0,1,4,My Universe,Coldplay x BTS,,none,my universe,coldplay x bts,coldplay x bts,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,14,Heat Waves,Glass Animals,12.0,12,40,Heat Waves,Glass Animals,,none,heat waves,glass animals,glass animals,2021,5318313.0,https://genius.com/Glass-animals-heat-waves-lyrics,/Glass-animals-heat-waves-lyrics,Heat Waves by Glass Animals,Glass Animals,1506595.0,,19.0,complete,1.0,False,False,False
2021-10-30,15,Beggin',Maneskin,15.0,15,17,Beggin',Maneskin,,none,beggin',maneskin,maneskin,2021,3446542.0,https://genius.com/Maneskin-beggin-lyrics,/Maneskin-beggin-lyrics,Beggin' by Måneskin,Måneskin,749207.0,,6.0,complete,1.0,False,False,False
2021-10-30,16,You Right,Doja Cat & The Weeknd,16.0,11,17,You Right,Doja Cat & The Weeknd,,none,you right,doja cat and the weeknd,doja cat and the weeknd,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,17,Save Your Tears,The Weeknd & Ariana Grande,13.0,1,45,Save Your Tears,The Weeknd & Ariana Grande,,none,save your tears,the weeknd and ariana grande,weeknd and ariana grande,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,18,Knife Talk,Drake Featuring 21 Savage & Project Pat,14.0,4,7,Knife Talk,Drake Featuring 21 Savage & Project Pat,,none,knife talk,drake featuring 21 savage and project pat,drake featuring 21 savage and project pat,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,19,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",17.0,17,2,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",,none,who want smoke,"nardo wick featuring g herbo, lil durk and 21 savage","nardo wick featuring g herbo, lil durk and 21 savage",2021,,,,,,,,,,0.0,False,False,False
2021-10-30,20,Bubbly,Young Thug With Drake & Travis Scott,0.0,20,1,Bubbly,Young Thug With Drake & Travis Scott,,none,bubbly,young thug with drake and travis scott,young thug with drake and travis scott,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,21,Cold Heart (PNAU Remix),Elton John & Dua Lipa,25.0,21,7,Cold Heart (PNAU Remix),Elton John & Dua Lipa,PNAU Remix,remix,cold heart,elton john and dua lipa,elton john and dua lipa,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,22,Traitor,Olivia Rodrigo,21.0,9,22,Traitor,Olivia Rodrigo,,none,traitor,olivia rodrigo,olivia rodrigo,2021,6702211.0,https://genius.com/Olivia-rodrigo-traitor-lyrics,/Olivia-rodrigo-traitor-lyrics,traitor by Olivia Rodrigo,Olivia Rodrigo,1543071.0,,6.0,complete,1.0,False,False,False
2021-10-30,23,If I Didn't Love You,Jason Aldean & Carrie Underwood,19.0,15,13,If I Didn't Love You,Jason Aldean & Carrie Underwood,,none,if i didn't love you,jason aldean and carrie underwood,jason aldean and carrie underwood,2021,8795728.0,https://genius.com/The-westlands-if-i-didnt-love-you-jason-aldean-and-carrie-underwood-cover-lyrics,/The-westlands-if-i-didnt-love-you-jason-aldean-and-carrie-underwood-cover-lyrics,If I Didn't Love You (Jason Aldean and Carrie Underwood cover) by The Westlands,The Westlands,,,0.0,complete,0.8346456692913385,False,False,False
2021-10-30,24,Montero (Call Me By Your Name),Lil Nas X,20.0,1,30,Montero (Call Me By Your Name),Lil Nas X,Call Me By Your Name,other,montero,lil nas x,lil nas x,2021,5751286.0,https://genius.com/Lil-nas-x-montero-call-me-by-your-name-lyrics,/Lil-nas-x-montero-call-me-by-your-name-lyrics,MONTERO (Call Me By Your Name) by Lil Nas X,Lil Nas X,2621619.0,,13.0,complete,0.6181818181818182,False,True,False
2021-10-30,25,Chasing After You,Ryan Hurd With Maren Morris,23.0,23,25,Chasing After You,Ryan Hurd With Maren Morris,,none,chasing after you,ryan hurd with maren morris,ryan hurd with maren morris,2021,6469514.0,https://genius.com/Ryan-hurd-and-maren-morris-chasing-after-you-lyrics,/Ryan-hurd-and-maren-morris-chasing-after-you-lyrics,Chasing After You by Ryan Hurd & Maren Morris,Ryan Hurd,112032.0,,1.0,complete,0.75,False,True,False
2021-10-30,26,Girls Want Girls,Drake Featuring Lil Baby,22.0,2,7,Girls Want Girls,Drake Featuring Lil Baby,,none,girls want girls,drake featuring lil baby,drake featuring lil baby,2021,7165581.0,https://genius.com/Drake-girls-want-girls-lyrics,/Drake-girls-want-girls-lyrics,Girls Want Girls by Drake (Ft. Lil Baby),Drake,1062204.0,,6.0,complete,0.6984126984126984,False,False,False
2021-10-30,27,Take My Breath,The Weeknd,24.0,6,11,Take My Breath,The Weeknd,,none,take my breath,the weeknd,weeknd,2021,7065552.0,https://genius.com/The-weeknd-take-my-breath-lyrics,/The-weeknd-take-my-breath-lyrics,Take My Breath by The Weeknd,The Weeknd,437231.0,,9.0,complete,1.0,False,False,False
2021-10-30,28,Thats What I Want,Lil Nas X,26.0,10,5,Thats What I Want,Lil Nas X,,none,thats what i want,lil nas x,lil nas x,2021,7105950.0,https://genius.com/Lil-nas-x-thats-what-i-want-lyrics,/Lil-nas-x-thats-what-i-want-lyrics,THATS WHAT I WANT by Lil Nas X,Lil Nas X,569383.0,,13.0,complete,1.0,False,False,False
2021-10-30,29,Pepas,Farruko,27.0,25,13,Pepas,Farruko,,none,pepas,farruko,farruko,2021,6942022.0,https://genius.com/Farruko-pepas-lyrics,/Farruko-pepas-lyrics,Pepas by Farruko,Farruko,197815.0,,1.0,complete,1.0,False,False,False
2021-10-30,30,Happier Than Ever,Billie Eilish,30.0,11,12,Happier Than Ever,Billie Eilish,,none,happier than ever,billie eilish,billie eilish,2021,6533253.0,https://genius.com/Billie-eilish-happier-than-ever-lyrics,/Billie-eilish-happier-than-ever-lyrics,Happier Than Ever by Billie Eilish,Billie Eilish,4075545.0,,10.0,complete,1.0,False,False,False
2021-10-30,31,Love Nwantiti (Ah Ah Ah),CKay,31.0,31,5,Love Nwantiti (Ah Ah Ah),CKay,Ah Ah Ah,other,love nwantiti,ckay,ckay,2021,7555461.0,https://genius.com/Ckay-love-nwantiti-remix-lyrics,/Ckay-love-nwantiti-remix-lyrics,Love Nwantiti Remix by CKay (Ft. ElGrandeToto),CKay,36771.0,,0.0,complete,0.8571428571428571,False,True,False
2021-10-30,32,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,44.0,32,6,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,none,meet me at our spot,the anxiety: willow and tyler cole,anxiety: willow and tyler cole,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,33,Wockesha,Moneybagg Yo,29.0,20,26,Wockesha,Moneybagg Yo,,none,wockesha,moneybagg yo,moneybagg yo,2021,6728862.0,https://genius.com/Moneybagg-yo-wockesha-lyrics,/Moneybagg-yo-wockesha-lyrics,Wockesha by Moneybagg Yo,Moneybagg Yo,340284.0,,9.0,complete,1.0,False,False,False
2021-10-30,34,Buy Dirt,Jordan Davis Featuring Luke Bryan,40.0,34,11,Buy Dirt,Jordan Davis Featuring Luke Bryan,,none,buy dirt,jordan davis featuring luke bryan,jordan davis featuring luke bryan,2021,6774548.0,https://genius.com/Jordan-davis-buy-dirt-lyrics,/Jordan-davis-buy-dirt-lyrics,Buy Dirt by Jordan Davis (Ft. Luke Bryan),Jordan Davis,53678.0,,6.0,complete,0.6666666666666666,False,False,False
2021-10-30,35,Memory I Don't Mess With,Lee Brice,35.0,33,13,Memory I Don't Mess With,Lee Brice,,none,memory i don't mess with,lee brice,lee brice,2021,5968685.0,https://genius.com/Lee-brice-memory-i-dont-mess-with-lyrics,/Lee-brice-memory-i-dont-mess-with-lyrics,Memory I Don't Mess With by Lee Brice,Lee Brice,22147.0,,0.0,complete,0.9850746268656716,False,False,False
2021-10-30,36,A-O-K,Tai Verdes,34.0,34,16,A-O-K,Tai Verdes,,none,a-o-k,tai verdes,tai verdes,2021,6708241.0,https://genius.com/Tai-verdes-a-o-k-lyrics,/Tai-verdes-a-o-k-lyrics,A-O-K by Tai Verdes,Tai Verdes,228770.0,,13.0,complete,1.0,False,False,False
2021-10-30,37,My Boy,Elvie Shane,28.0,28,17,My Boy,Elvie Shane,,none,my boy,elvie shane,elvie shane,2021,5687251.0,https://genius.com/Elvie-shane-my-boy-lyrics,/Elvie-shane-my-boy-lyrics,My Boy by Elvie Shane,Elvie Shane,77325.0,,2.0,complete,1.0,False,False,False
2021-10-30,38,Ghost,Justin Bieber,32.0,32,4,Ghost,Justin Bieber,,none,ghost,justin bieber,justin bieber,2021,6576448.0,https://genius.com/Justin-bieber-ghost-lyrics,/Justin-bieber-ghost-lyrics,Ghost by Justin Bieber,Justin Bieber,698161.0,,6.0,complete,1.0,False,False,False
2021-10-30,39,Pissed Me Off,Lil Durk,0.0,39,1,Pissed Me Off,Lil Durk,,none,pissed me off,lil durk,lil durk,2021,7268317.0,https://genius.com/Lil-durk-pissed-me-off-lyrics,/Lil-durk-pissed-me-off-lyrics,Pissed Me Off by Lil Durk,Lil Durk,111447.0,,4.0,complete,1.0,False,False,False
2021-10-30,40,You Should Probably Leave,Chris Stapleton,43.0,40,16,You Should Probably Leave,Chris Stapleton,,none,you should probably leave,chris stapleton,chris stapleton,2021,3096724.0,https://genius.com/Chris-stapleton-you-should-probably-leave-lyrics,/Chris-stapleton-you-should-probably-leave-lyrics,You Should Probably Leave by Chris Stapleton,Chris Stapleton,172062.0,,7.0,complete,1.0,False,False,False
2021-10-30,41,Cold As You,Luke Combs,45.0,41,12,Cold As You,Luke Combs,,none,cold as you,luke combs,luke combs,2021,5563533.0,https://genius.com/Luke-combs-cold-as-you-lyrics,/Luke-combs-cold-as-you-lyrics,Cold As You by Luke Combs,Luke Combs,45527.0,,2.0,complete,1.0,False,False,False
2021-10-30,42,I Was On A Boat That Day,Old Dominion,37.0,37,16,I Was On A Boat That Day,Old Dominion,,none,i was on a boat that day,old dominion,old dominion,2021,6822755.0,https://genius.com/Old-dominion-i-was-on-a-boat-that-day-lyrics,/Old-dominion-i-was-on-a-boat-that-day-lyrics,I Was On a Boat That Day by Old Dominion,Old Dominion,10673.0,,2.0,complete,1.0,False,False,False
2021-10-30,43,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,36.0,22,8,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,,none,sharing locations,meek mill featuring lil baby and lil durk,meek mill featuring lil baby and lil durk,2021,,,,,,,,,,0.0,False,False,False
2021-10-30,44,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),38.0,1,33,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,none,leave the door open,silk sonic (bruno mars and anderson .paak),silk sonic (bruno mars and anderson .paak),2021,,,,,,,,,,0.0,False,False,False
2021-10-30,45,Lets Go Brandon,Loza Alexander,0.0,45,1,Lets Go Brandon,Loza Alexander,,none,lets go brandon,loza alexander,loza alexander,2021,7296965.0,https://genius.com/Loza-alexander-lets-go-brandon-lyrics,/Loza-alexander-lets-go-brandon-lyrics,Lets Go Brandon by Loza Alexander,Loza Alexander,22161.0,,6.0,complete,1.0,False,False,False
2021-10-30,46,Gyalis,Capella Grey,46.0,38,12,Gyalis,Capella Grey,,none,gyalis,capella grey,capella grey,2021,6850809.0,https://genius.com/Capella-grey-gyalis-lyrics,/Capella-grey-gyalis-lyrics,Gyalis by Capella Grey,Capella Grey,85447.0,,4.0,complete,1.0,False,False,False
2021-10-30,47,Wild Side,Normani Featuring Cardi B,52.0,14,14,Wild Side,Normani Featuring Cardi B,,none,wild side,normani featuring cardi b,normani featuring cardi b,2021,6488157.0,https://genius.com/Normani-wild-side-lyrics,/Normani-wild-side-lyrics,Wild Side by Normani (Ft. Cardi B),Normani,405385.0,,2.0,complete,0.6538461538461539,False,False,False
2021-10-30,48,Fair Trade,Drake Featuring Travis Scott,39.0,3,7,Fair Trade,Drake Featuring Travis Scott,,none,fair trade,drake featuring travis scott,drake featuring travis scott,2021,,,,,,,,,,0.0,False,False,False
